snapshot_week,game_name,youtube_video_count,upload_velocity_7d,upload_velocity_30d,unique_creators,recent_video_avg_views,view_acceleration,short_video_ratio,title_update_freq,youtube_total_views,youtube_avg_views
2026-W23,Da Hood,50,6,17,27,34764.65,0.032,0.0,0.04,36443135,728862.7
2026-W23,Pet Simulator X,50,2,4,15,51426.0,0.016,0.0,0.02,147836135,2956722.7
2026-W23,Dungeon Quest!  RPG Adventure,50,0,2,22,3072.0,0.0249,0.02,0.1,5936271,118725.42
2026-W23,Epic Minigames,50,0,0,32,0.0,0.0,0.04,0.1,65336680,1306733.6
2026-W23,Ninja Legends,50,1,2,30,4294.0,0.0061,0.02,0.18,33876376,677527.52
2026-W23,Funky Friday,50,0,6,19,17453.83,0.0104,0.04,0.1,73779330,1475586.6
2026-W23,My Restaurant,50,0,0,30,0.0,0.0,0.0,0.14,41738805,834776.1
2026-W23,Speed Run 4,50,1,2,38,86073.0,0.0374,0.06,0.14,110622843,2212456.86
2026-W23,Super Golf,50,1,1,29,29.0,0.0001,0.12,0.08,21032789,420655.78
2026-W23,Bad Business | FPS,50,2,3,24,4141.0,0.0232,0.02,0.24,8400558,168011.16
2026-W23,MeepCity,50,0,0,32,0.0,0.0,0.06,0.1,135579382,2711587.64
2026-W23,Giant Simulator,50,0,3,17,235.67,0.0005,0.02,0.04,23764650,475293.0
2026-W23,Vehicle Simulator,50,0,0,25,0.0,0.0,0.02,0.32,40517995,810359.9
2026-W24,Adopt Me,50,0,0,21,0.0,0.0,0.02,0.12,34092311,681846.22
2026-W24,Blox Fruits,50,9,25,23,300434.16,0.0967,0.0,0.18,85174728,1703494.56
2026-W24,Brookhaven RP,50,3,11,22,317923.0,0.0624,0.0,0.04,202153551,4043071.02
2026-W24,RIVALS,50,24,38,28,190774.74,0.1047,0.0,0.06,29113930,582278.6
2026-W24,Murder Mystery 2,50,3,11,30,326767.0,0.1144,0.0,0.04,114970878,2299417.56
2026-W24,The Strongest Battlegrounds,50,12,27,24,171532.93,0.0383,0.0,0.12,107607083,2152141.66
2026-W24,Bee Swarm Simulator,50,7,11,25,35701.36,0.1257,0.02,0.02,11469598,229391.96
2026-W24,Sol's RNG,50,20,42,29,117982.02,0.3413,0.06,0.22,7720358,154407.16
2026-W24,Fisch,50,14,27,27,69144.93,0.0319,0.0,0.22,51656890,1033137.8
2026-W24,Creatures of Sonaria  Survive Kaiju Anim,50,1,1,12,94493.0,0.1152,0.02,0.12,40291654,805833.08
2026-W24,All Star Tower Defense,50,9,18,19,25864.44,0.1142,0.0,0.26,7484106,149682.12
2026-W24,PLS DONATE,50,2,7,34,110424.14,0.1175,0.0233,0.08,34593876,691877.52
2026-W24,Blade Ball,50,1,2,16,54028.5,0.0291,0.0,0.1,89117790,1782355.8
2026-W24,Dragon Adventures,50,8,22,11,12077.77,0.113,0.0,0.18,3259241,65184.82
2026-W24,Build A Boat For Treasure,50,4,6,21,541707.67,0.2375,0.0,0.02,103611756,2072235.12
2026-W24,Flee the Facility,50,7,20,23,55286.95,0.0601,0.0,0.04,27766335,555326.7
2026-W24,Welcome to Bloxburg,50,0,0,25,0.0,0.0,0.04,0.24,66096040,1321920.8
2026-W24,DOORS,50,3,6,37,294224.67,0.0433,0.0,0.22,300962012,6019240.24
2026-W24,Tower Defense Simulator,50,26,29,29,75015.38,0.0606,0.04,0.3,28178579,563571.58
2026-W24,a dusty trip,50,3,6,31,1299622.83,0.6486,0.0,0.14,95964674,1919293.48
2026-W24,Jailbreak,50,25,30,30,9548.93,0.0062,0.02,0.16,30900597,618011.94
2026-W24,RoyaleHigh,50,1,3,24,11312.33,0.0025,0.0,0.22,209854633,4197092.66
2026-W24,Prison Life,50,3,7,34,50296.29,0.0888,0.0,0.26,24712371,494247.42
2026-W24,Work at a Pizza Place,50,1,3,37,14305.33,0.0055,0.04,0.02,122334351,2446687.02
2026-W24,Natural Disaster Survival,50,0,0,33,0.0,0.0,0.0,0.04,180529938,3610598.76
2026-W24,Piggy,50,3,5,33,34061.2,0.0021,0.0,0.12,736056177,14721123.54
2026-W24,Emergency Response: Liberty County,50,7,12,14,66699.75,0.1897,0.06,0.14,14162365,283247.3
2026-W24,Theme Park Tycoon 2,50,2,7,17,24092.71,0.013,0.0,0.02,80071658,1601433.16
2026-W24,Deepwoken: Ironsworn,50,0,0,42,0.0,0.0,0.1,0.02,3268198,65363.96
2026-W24,Arsenal,50,2,2,26,1546.5,0.0009,0.0,0.08,85747332,1714946.64
2026-W24,Greenville,50,12,15,13,14941.8,0.0476,0.0,0.52,10903141,218062.82
2026-W24,Phantom Forces,50,1,5,28,7044.6,0.015,0.0,0.12,21170646,423412.92
2026-W24,Shindo Life,50,1,3,16,8037.0,0.025,0.0,0.06,15151128,303022.56
2026-W24,Lumber Tycoon 2,50,0,6,13,12064.5,0.0303,0.0,0.08,17602386,352047.72
2026-W24,Da Hood,50,6,18,28,27761.72,0.0296,0.02,0.02,30520602,610412.04
2026-W24,Pet Simulator X,50,0,0,12,0.0,0.0,0.0,0.04,136340465,2726809.3
2026-W24,Dungeon Quest!  RPG Adventure,50,0,1,22,9.0,0.0001,0.04,0.12,5187493,103749.86
2026-W24,Epic Minigames,50,4,8,32,8539.0,0.0055,0.0,0.14,65619037,1312380.74
2026-W24,Ninja Legends,50,0,1,25,8956.0,0.0106,0.02,0.16,41277643,825552.86
2026-W24,Funky Friday,50,1,5,19,21363.2,0.0123,0.06,0.08,78573901,1571478.02
2026-W24,My Restaurant,50,0,0,35,0.0,0.0,0.02,0.08,84393854,1687877.08
2026-W24,Speed Run 4,50,0,1,37,180114.0,0.0752,0.04,0.14,117581286,2351625.72
2026-W24,Super Golf,50,0,0,29,0.0,0.0,0.14,0.04,21707182,434143.64
2026-W24,Bad Business | FPS,50,1,1,19,1804.0,0.0105,0.02,0.2,8446993,168939.86
2026-W24,MeepCity,50,0,0,33,0.0,0.0,0.08,0.08,157326566,3146531.32
2026-W24,Giant Simulator,50,0,2,17,557.0,0.0011,0.02,0.06,23899391,477987.82
2026-W24,Vehicle Simulator,50,0,0,22,0.0,0.0,0.06,0.38,50908100,1018162.0
2026-W25,Adopt Me,50,9,29,23,81552.66,0.0453,0.02,0.12,40138112,802762.24
2026-W25,Blox Fruits,50,9,26,21,236488.62,0.1858,0.0,0.12,36702735,734054.7
2026-W25,Brookhaven RP,50,2,4,20,160828.0,0.0303,0.0,0.08,245189784,4903795.68
2026-W25,RIVALS,50,27,41,29,210083.66,0.1079,0.0,0.04,26141632,522832.64
2026-W25,Murder Mystery 2,50,28,39,37,113821.41,0.0268,0.0,0.1,51150668,1023013.36
2026-W25,The Strongest Battlegrounds,50,12,24,22,306556.5,0.0808,0.0,0.14,105949104,2118982.08
2026-W25,Bee Swarm Simulator,50,4,14,23,38093.14,0.0752,0.02,0.04,18777893,375557.86
2026-W25,Sol's RNG,50,19,38,26,121722.66,1.1232,0.04,0.34,5925876,118517.52
2026-W25,Fisch,50,12,24,28,61265.96,0.0307,0.0,0.18,53284334,1065686.68
2026-W25,Creatures of Sonaria  Survive Kaiju Anim,50,1,3,13,150421.33,0.185,0.02,0.08,38663137,773262.74
2026-W25,All Star Tower Defense,50,3,13,18,33680.46,0.156,0.0,0.28,8210680,164213.6
2026-W25,PLS DONATE,50,2,8,36,28198.62,0.0261,0.0222,0.06,40273916,805478.32
2026-W25,Blade Ball,50,2,5,16,31652.2,0.0178,0.0,0.18,80233349,1604666.98
2026-W25,Dragon Adventures,50,6,14,14,7665.43,0.0263,0.02,0.12,10615022,212300.44
2026-W25,Build A Boat For Treasure,50,7,10,20,402326.4,0.1789,0.0,0.08,93975063,1879501.26
2026-W25,Flee the Facility,50,9,19,26,69034.0,0.0866,0.0,0.02,25220813,504416.26
2026-W25,Welcome to Bloxburg,50,0,0,27,0.0,0.0,0.02,0.28,103213370,2064267.4
2026-W25,DOORS,50,10,14,34,153206.29,0.0252,0.0,0.2,221232820,4424656.4
2026-W25,Tower Defense Simulator,50,18,26,29,97897.69,0.0837,0.04,0.3,30619046,612380.92
2026-W25,a dusty trip,50,3,7,31,798312.71,0.3597,0.0,0.1,101018334,2020366.68
2026-W25,Jailbreak,50,30,34,31,18445.38,0.0082,0.02,0.36,36555690,731113.8
2026-W25,RoyaleHigh,50,2,6,23,13390.17,0.003,0.0,0.2,198649887,3972997.74
2026-W25,Prison Life,50,1,7,38,56184.71,0.092,0.04,0.24,26644161,532883.22
2026-W25,Work at a Pizza Place,50,0,2,37,21792.0,0.008,0.04,0.02,131243931,2624878.62
2026-W25,Natural Disaster Survival,50,0,0,33,0.0,0.0,0.0,0.02,189724211,3794484.22
2026-W25,Piggy,50,0,0,34,0.0,0.0,0.04,0.02,507379897,10147597.94
2026-W25,Emergency Response: Liberty County,50,3,12,14,96818.75,0.2288,0.06,0.1,17244658,344893.16
2026-W25,Theme Park Tycoon 2,50,0,0,21,0.0,0.0,0.0,0.02,92040503,1840810.06
2026-W25,Deepwoken: Ironsworn,50,0,0,38,0.0,0.0,0.06,0.06,4221453,84429.06
2026-W25,Arsenal,50,0,4,27,4183.5,0.0031,0.0,0.1,62542763,1250855.26
2026-W25,Greenville,50,12,15,13,11448.33,0.0456,0.0,0.4,8959590,179191.8
2026-W25,Phantom Forces,50,2,6,25,4410.67,0.0101,0.0,0.12,19194578,383891.56
2026-W25,Shindo Life,50,2,4,16,7881.0,0.0232,0.02,0.08,15671854,313437.08
2026-W25,Lumber Tycoon 2,50,0,0,14,0.0,0.0,0.0,0.08,20383809,407676.18
2026-W25,Da Hood,50,6,17,23,19495.53,0.0198,0.0,0.04,32846495,656929.9
2026-W25,Pet Simulator X,50,6,9,16,46012.78,0.0148,0.02,0.08,127607528,2552150.56
2026-W25,Dungeon Quest!  RPG Adventure,50,0,1,28,9.0,0.0001,0.02,0.1,3845299,76905.98
2026-W25,Epic Minigames,50,0,4,33,20030.25,0.0133,0.0,0.2,69490574,1389811.48
2026-W25,Ninja Legends,50,0,0,27,0.0,0.0,0.02,0.2,37906545,758130.9
2026-W25,Funky Friday,50,0,0,20,0.0,0.0,0.02,0.1,71797768,1435955.36
2026-W25,My Restaurant,50,2,10,31,13947.9,0.0137,0.0,0.08,40766324,815326.48
2026-W25,Speed Run 4,50,0,0,36,0.0,0.0,0.0,0.1,120987346,2419746.92
2026-W25,Super Golf,50,0,0,28,0.0,0.0,0.14,0.04,21910773,438215.46
2026-W25,Bad Business | FPS,50,5,6,21,3184.67,0.0101,0.02,0.2,13899335,277986.7
2026-W25,MeepCity,50,0,0,37,0.0,0.0,0.04,0.08,105314995,2106299.9
2026-W25,Giant Simulator,50,2,4,17,496.25,0.001,0.02,0.12,23772420,475448.4
2026-W25,Vehicle Simulator,50,0,0,18,0.0,0.0,0.06,0.34,49201191,984023.82
2026-W26,Adopt Me,50,20,38,21,72052.47,0.0541,0.02,0.2,18708218,374164.36
2026-W26,Blox Fruits,50,9,24,20,222555.79,0.1722,0.0,0.08,38938772,778775.44
2026-W26,Brookhaven RP,50,0,1,20,524565.0,0.1009,0.0,0.04,255234330,5104686.6
2026-W26,RIVALS,50,26,40,26,235502.08,0.1108,0.0,0.06,30678966,613579.32
2026-W26,Murder Mystery 2,50,0,0,30,0.0,0.0,0.0,0.06,119141145,2382822.9
2026-W26,The Strongest Battlegrounds,50,0,0,28,0.0,0.0,0.0,0.22,126488594,2529771.88
2026-W26,Bee Swarm Simulator,50,3,10,27,43536.9,0.0331,0.02,0.04,53017593,1060351.86
2026-W26,Sol's RNG,50,16,35,28,85523.23,0.3732,0.06,0.16,6430811,128616.22
2026-W26,Fisch,50,26,31,32,48043.68,0.0218,0.0,0.2,43331620,866632.4
2026-W26,Creatures of Sonaria  Survive Kaiju Anim,50,2,4,13,129995.5,0.1482,0.02,0.04,40861493,817229.86
2026-W26,All Star Tower Defense,50,13,21,18,24718.14,0.121,0.0,0.24,6238251,124765.02
2026-W26,PLS DONATE,50,5,11,33,36839.09,0.0304,0.0,0.04,44029672,880593.44
2026-W26,Blade Ball,50,3,5,15,25772.8,0.0117,0.0,0.16,98858666,1977173.32
2026-W26,Dragon Adventures,50,0,0,13,0.0,0.0,0.0,0.14,4715691,94313.82
2026-W26,Build A Boat For Treasure,50,8,15,25,363932.67,0.2773,0.0,0.12,51400907,1028018.14
2026-W26,Flee the Facility,50,11,17,26,76553.88,0.0281,0.0,0.04,91197219,1823944.38
2026-W26,Welcome to Bloxburg,50,3,5,29,95792.4,0.0333,0.02,0.2,129830466,2596609.32
2026-W26,DOORS,50,4,6,36,313261.83,0.0492,0.0,0.22,281855616,5637112.32
2026-W26,Tower Defense Simulator,50,17,23,30,100155.39,0.1053,0.04,0.24,27975398,559507.96
2026-W26,a dusty trip,50,2,3,31,34342.0,0.0145,0.0,0.12,111166477,2223329.54
2026-W26,Jailbreak,50,16,21,28,23403.71,0.0159,0.0,0.22,43209775,864195.5
2026-W26,RoyaleHigh,50,3,8,25,7716.38,0.0017,0.0,0.16,193412019,3868240.38
2026-W26,Prison Life,50,3,9,36,44475.67,0.0473,0.02,0.26,38980441,779608.82
2026-W26,Work at a Pizza Place,50,0,1,35,42004.0,0.0147,0.04,0.02,139732449,2794648.98
2026-W26,Natural Disaster Survival,50,0,0,30,0.0,0.0,0.0,0.02,177434286,3548685.72
2026-W26,Piggy,50,8,12,31,59172.67,0.0031,0.0,0.18,724760806,14495216.12
2026-W26,Emergency Response: Liberty County,50,4,16,15,93849.44,0.2258,0.02,0.06,15634333,312686.66
2026-W26,Theme Park Tycoon 2,50,2,7,17,27797.57,0.0153,0.0,0.04,78460647,1569212.94
2026-W26,Deepwoken: Ironsworn,50,0,0,42,0.0,0.0,0.06,0.08,3425828,68516.56
2026-W26,Arsenal,50,3,5,27,2610.0,0.0019,0.0,0.1,62193831,1243876.62
2026-W26,Greenville,50,0,0,10,0.0,0.0,0.0,0.54,8920982,178419.64
2026-W26,Phantom Forces,50,2,5,27,6524.2,0.0138,0.0,0.14,21246601,424932.02
2026-W26,Shindo Life,50,0,0,16,0.0,0.0,0.0,0.04,16135330,322706.6
2026-W26,Lumber Tycoon 2,50,0,4,15,2643.25,0.0068,0.0,0.12,17587599,351751.98
2026-W26,Da Hood,50,6,16,26,24681.81,0.0225,0.0,0.0,37766527,755330.54
2026-W26,Pet Simulator X,50,1,2,14,17603.0,0.0055,0.0,0.02,152837802,3056756.04
2026-W26,Dungeon Quest!  RPG Adventure,50,0,2,24,703.5,0.0051,0.02,0.1,6627354,132547.08
2026-W26,Epic Minigames,50,0,8,32,12207.38,0.0068,0.02,0.16,75221678,1504433.56
2026-W26,Ninja Legends,50,0,0,27,0.0,0.0,0.02,0.18,44742790,894855.8
2026-W26,Funky Friday,50,0,1,17,38961.0,0.0262,0.04,0.08,72838880,1456777.6
2026-W26,My Restaurant,50,1,8,29,12706.25,0.0126,0.0,0.1,42524960,850499.2
2026-W26,Speed Run 4,50,2,2,41,4.5,0.0,0.04,0.14,107747768,2154955.36
2026-W26,Super Golf,50,2,2,30,23.0,0.0001,0.1,0.04,21233755,424675.1
2026-W26,Bad Business | FPS,50,13,14,18,2437.5,0.0121,0.02,0.3,7315622,146312.44
2026-W26,MeepCity,50,0,0,33,0.0,0.0,0.0,0.08,142415644,2848312.88
2026-W26,Giant Simulator,50,4,8,20,526.25,0.0009,0.0,0.08,23558805,471176.1
2026-W26,Vehicle Simulator,50,0,0,20,0.0,0.0,0.0,0.24,44458906,889178.12
2026-W27,Adopt Me,50,18,30,17,66064.83,0.061,0.0,0.18,23658175,473163.5
2026-W27,Blox Fruits,50,11,24,23,194333.0,0.0664,0.0,0.08,80814594,1616291.88
2026-W27,Brookhaven RP,50,15,21,23,143125.48,0.0201,0.0,0.08,209445414,4188908.28
2026-W27,RIVALS,50,31,43,27,244604.16,0.1068,0.0,0.16,26553246,531064.92
2026-W27,Murder Mystery 2,50,5,10,28,423455.4,0.1335,0.0,0.08,131101591,2622031.82
2026-W27,The Strongest Battlegrounds,50,0,0,28,0.0,0.0,0.0,0.38,92736491,1854729.82
2026-W27,Bee Swarm Simulator,50,3,10,26,37434.0,0.028,0.02,0.06,53775625,1075512.5
2026-W27,Sol's RNG,50,20,36,23,72680.0,0.4301,0.0408,0.3,4813451,96269.02
2026-W27,Fisch,50,16,27,26,62842.63,0.0358,0.0,0.26,42086321,841726.42
2026-W27,Creatures of Sonaria  Survive Kaiju Anim,50,0,0,16,0.0,0.0,0.02,0.06,31681001,633620.02
2026-W27,All Star Tower Defense,50,15,21,19,25946.86,0.1175,0.0,0.36,6729132,134582.64
2026-W27,PLS DONATE,50,1,8,36,50934.5,0.0373,0.0217,0.06,52290968,1045819.36
2026-W27,Blade Ball,50,2,5,17,46703.2,0.0244,0.0,0.18,86394157,1727883.14
2026-W27,Dragon Adventures,50,7,15,15,8119.2,0.0286,0.0,0.2,10070546,201410.92
2026-W27,Build A Boat For Treasure,50,1,4,18,1343608.5,0.398,0.0,0.02,160650377,3213007.54
2026-W27,Flee the Facility,50,6,19,28,66192.89,0.0714,0.0,0.04,30007418,600148.36
2026-W27,Welcome to Bloxburg,50,2,5,28,113516.2,0.0483,0.06,0.36,106275133,2125502.66
2026-W27,DOORS,50,3,6,37,72827.0,0.0134,0.0,0.24,239918871,4798377.42
2026-W27,Tower Defense Simulator,50,22,27,26,71839.04,0.0595,0.04,0.12,29704933,594098.66
2026-W27,a dusty trip,50,2,3,27,43974.67,0.0181,0.0,0.14,114270118,2285402.36
2026-W27,Jailbreak,50,13,22,27,18972.0,0.0125,0.0,0.18,42877461,857549.22
2026-W27,RoyaleHigh,50,4,8,25,7008.38,0.0017,0.0,0.24,169434535,3388690.7
2026-W27,Prison Life,50,1,11,32,41212.73,0.1093,0.0,0.3,15152234,303044.68
2026-W27,Work at a Pizza Place,50,0,0,34,0.0,0.0,0.04,0.02,132270519,2645410.38
2026-W27,Natural Disaster Survival,50,0,0,32,0.0,0.0,0.0,0.02,199399267,3987985.34
2026-W27,Piggy,50,8,10,31,20577.6,0.0013,0.0,0.18,613686647,12273732.94
2026-W27,Emergency Response: Liberty County,50,0,0,13,0.0,0.0,0.08,0.12,14836484,296729.68
2026-W27,Theme Park Tycoon 2,50,0,0,15,0.0,0.0,0.0,0.04,75711238,1514224.76
2026-W27,Deepwoken: Ironsworn,50,0,0,42,0.0,0.0,0.06,0.06,2038050,40761.0
2026-W27,Arsenal,50,3,7,24,3717.14,0.0025,0.0,0.08,63941334,1278826.68
2026-W27,Greenville,50,35,42,19,9946.07,0.0112,0.02,0.7,7535263,150705.26
2026-W27,Phantom Forces,50,2,7,24,5352.43,0.0204,0.0,0.16,11311485,226229.7
2026-W27,Shindo Life,50,1,4,14,19522.0,0.0606,0.02,0.06,14899003,297980.06
2026-W27,Lumber Tycoon 2,50,1,3,13,24194.0,0.1058,0.0,0.08,10817716,216354.32
2026-W27,Da Hood,50,0,0,24,0.0,0.0,0.0,0.04,26162855,523257.1
2026-W27,Pet Simulator X,50,3,5,14,37554.4,0.0121,0.02,0.08,139415463,2788309.26
2026-W27,Dungeon Quest!  RPG Adventure,50,0,0,22,0.0,0.0,0.02,0.06,5527297,110545.94
2026-W27,Epic Minigames,50,2,7,34,14186.57,0.0083,0.04,0.2,73446812,1468936.24
2026-W27,Ninja Legends,50,0,0,25,0.0,0.0,0.02,0.2,43341542,866830.84
2026-W27,Funky Friday,50,1,2,21,668.5,0.0005,0.0612,0.12,67457342,1349146.84
2026-W27,My Restaurant,50,0,3,28,16053.67,0.016,0.0,0.08,47252357,945047.14
2026-W27,Speed Run 4,50,0,0,39,0.0,0.0,0.04,0.16,105990597,2119811.94
2026-W27,Super Golf,50,0,0,27,0.0,0.0,0.12,0.04,21507852,430157.04
2026-W27,Bad Business | FPS,50,3,6,19,1778.33,0.0086,0.02,0.22,9074033,181480.66
2026-W27,MeepCity,50,0,0,37,0.0,0.0,0.08,0.06,186864044,3737280.88
2026-W27,Giant Simulator,50,16,19,24,1232.58,0.0025,0.0,0.06,15339587,306791.74
2026-W27,Vehicle Simulator,50,0,0,25,0.0,0.0,0.04,0.3,44739794,894795.88
2026-W28,Adopt Me,50,17,26,16,54718.5,0.0632,0.02,0.1,22192174,443843.48
2026-W28,Blox Fruits,50,11,19,21,188190.05,0.0807,0.0,0.06,75837984,1516759.68
2026-W28,Brookhaven RP,50,0,0,22,0.0,0.0,0.0,0.0,180548668,3610973.36
2026-W28,RIVALS,50,35,46,25,177808.8,0.1595,0.0,0.14,12637062,252741.24
2026-W28,Murder Mystery 2,50,0,0,30,0.0,0.0,0.0,0.08,94212452,1884249.04
2026-W28,The Strongest Battlegrounds,50,16,30,30,234721.97,0.0424,0.0,0.22,117763182,2355263.64
2026-W28,Bee Swarm Simulator,50,3,7,26,53393.57,0.0216,0.02,0.02,106570706,2131414.12
2026-W28,Sol's RNG,50,9,28,21,67394.96,0.4058,0.0408,0.24,5374545,107490.9
2026-W28,Fisch,50,14,25,27,71309.28,0.0393,0.0,0.22,47196463,943929.26
2026-W28,Creatures of Sonaria  Survive Kaiju Anim,50,2,3,16,50255.67,0.065,0.02,0.08,36470139,729402.78
2026-W28,All Star Tower Defense,50,4,13,20,23345.23,0.1136,0.0,0.34,7700540,154010.8
2026-W28,PLS DONATE,50,1,5,30,53484.6,0.042,0.0213,0.06,53806642,1076132.84
2026-W28,Blade Ball,50,0,3,15,69336.0,0.0316,0.0,0.14,103424688,2068493.76
2026-W28,Dragon Adventures,50,5,16,16,7461.56,0.063,0.0,0.28,4146722,82934.44
2026-W28,Build A Boat For Treasure,50,0,5,22,1344339.8,0.441,0.0,0.02,143889740,2877794.8
2026-W28,Flee the Facility,50,6,13,28,108410.0,0.0399,0.0,0.04,101985002,2039700.04
2026-W28,Welcome to Bloxburg,50,1,6,30,169862.0,0.0711,0.06,0.24,106100306,2122006.12
2026-W28,DOORS,50,1,3,34,646962.67,0.1117,0.0,0.28,274168462,5483369.24
2026-W28,Tower Defense Simulator,50,17,29,28,99560.69,0.1215,0.06,0.2,20093250,401865.0
2026-W28,a dusty trip,50,5,9,34,1004745.11,0.487,0.0,0.1,93623827,1872476.54
2026-W28,Jailbreak,50,17,29,32,11820.79,0.007,0.0,0.14,36003115,720062.3
2026-W28,RoyaleHigh,50,4,10,25,11675.3,0.0025,0.0,0.18,184091445,3681828.9
2026-W28,Prison Life,50,1,5,35,79707.2,0.1706,0.04,0.24,21427183,428543.66
2026-W28,Work at a Pizza Place,50,0,1,37,42849.0,0.0214,0.0,0.04,97992844,1959856.88
2026-W28,Natural Disaster Survival,50,0,0,28,0.0,0.0,0.0,0.04,185192733,3703854.66
2026-W28,Piggy,50,15,18,29,36159.39,0.003,0.08,0.12,392757252,7855145.04
2026-W28,Emergency Response: Liberty County,50,4,14,16,124372.21,0.3116,0.06,0.12,16109194,322183.88
2026-W28,Theme Park Tycoon 2,50,1,2,18,25492.0,0.0149,0.0,0.04,81980119,1639602.38
2026-W28,Deepwoken: Ironsworn,50,0,0,42,0.0,0.0,0.02,0.08,9178434,183568.68
2026-W28,Arsenal,50,2,4,25,3963.25,0.0028,0.0,0.1,64056362,1281127.24
2026-W28,Greenville,50,17,21,13,16786.95,0.0607,0.0,0.56,8092244,161844.88
2026-W28,Phantom Forces,50,5,7,26,4087.14,0.0129,0.0,0.08,13616054,272321.08
2026-W28,Shindo Life,50,2,3,13,12330.67,0.0579,0.0,0.08,10047537,200950.74
2026-W28,Lumber Tycoon 2,50,2,5,14,18333.4,0.0453,0.0,0.08,18299077,365981.54
2026-W28,Da Hood,50,4,15,21,26123.6,0.0378,0.0,0.04,24566269,491325.38
2026-W28,Pet Simulator X,50,3,4,14,39099.25,0.0144,0.0,0.04,125407305,2508146.1
2026-W28,Dungeon Quest!  RPG Adventure,50,0,2,20,2821.5,0.0258,0.02,0.04,5262402,105248.04
2026-W28,Epic Minigames,50,0,0,32,0.0,0.0,0.06,0.14,67424077,1348481.54
2026-W28,Ninja Legends,50,0,0,27,0.0,0.0,0.0204,0.2,33195207,663904.14
2026-W28,Funky Friday,50,0,1,16,28109.0,0.0171,0.08,0.06,80439808,1608796.16
2026-W28,My Restaurant,50,2,9,32,301740.44,0.3214,0.0,0.04,41210887,824217.74
2026-W28,Speed Run 4,50,1,2,39,37.0,0.0,0.06,0.16,111482471,2229649.42
2026-W28,Super Golf,50,0,0,28,0.0,0.0,0.12,0.06,20794802,415896.04
2026-W28,Bad Business | FPS,50,0,0,26,0.0,0.0,0.02,0.18,15599053,311981.06
2026-W28,MeepCity,50,0,0,34,0.0,0.0,0.06,0.12,116681260,2333625.2
2026-W28,Giant Simulator,50,11,27,20,2369.22,0.0041,0.0,0.1,13429367,268587.34
2026-W28,Vehicle Simulator,50,0,0,21,0.0,0.0,0.04,0.32,41468312,829366.24
2026-W29,Adopt Me,50,11,26,18,58264.04,0.0535,0.06,0.24,27638396,552767.92
2026-W29,Blox Fruits,50,11,25,22,272397.64,0.1066,0.0,0.12,70704547,1414090.94
2026-W29,Brookhaven RP,50,4,11,22,308259.64,0.0546,0.0,0.04,223619546,4472390.92
2026-W29,RIVALS,50,24,40,20,281212.97,0.12,0.0,0.04,34683901,693678.02
2026-W29,Murder Mystery 2,50,0,0,33,0.0,0.0,0.0,0.04,138322027,2766440.54
2026-W29,The Strongest Battlegrounds,50,11,22,29,234138.45,0.055,0.0,0.16,124450088,2489001.76
2026-W29,Bee Swarm Simulator,50,3,8,23,53700.62,0.021,0.04,0.02,107792903,2155858.06
2026-W29,Sol's RNG,50,13,29,24,48055.52,0.1689,0.02,0.24,7369966,147399.32
2026-W29,Fisch,50,18,29,28,60772.24,0.0275,0.0,0.24,48201445,964028.9
2026-W29,Creatures of Sonaria  Survive Kaiju Anim,50,1,5,15,82422.2,0.0999,0.02,0.08,37532016,750640.32
2026-W29,All Star Tower Defense,50,0,12,20,40322.42,0.2074,0.0,0.28,7677477,153549.54
2026-W29,PLS DONATE,50,2,7,33,42013.0,0.0316,0.0213,0.06,53472622,1069452.44
2026-W29,Blade Ball,50,0,0,16,0.0,0.0,0.0,0.16,90036624,1800732.48
2026-W29,Dragon Adventures,50,0,0,19,0.0,0.0,0.0,0.2,10684924,213698.48
2026-W29,Build A Boat For Treasure,50,0,9,27,299910.89,0.0759,0.0,0.02,164616334,3292326.68
2026-W29,Flee the Facility,50,4,14,28,30193.86,0.0369,0.0,0.04,29890439,597808.78
2026-W29,Welcome to Bloxburg,50,2,7,28,71680.29,0.0252,0.04,0.18,122950710,2459014.2
2026-W29,DOORS,50,21,25,38,20396.0,0.0025,0.0,0.26,206037566,4120751.32
2026-W29,Tower Defense Simulator,50,18,28,28,92985.54,0.0862,0.04,0.18,26335726,526714.52
2026-W29,a dusty trip,50,4,6,30,394855.5,0.1509,0.0,0.22,117534690,2350693.8
2026-W29,Jailbreak,50,12,33,26,19266.15,0.0527,0.0,0.24,6845071,136901.42
2026-W29,RoyaleHigh,50,5,8,29,6823.12,0.0014,0.0,0.16,200288395,4005767.9
2026-W29,Prison Life,50,1,6,43,58485.83,0.035,0.06,0.22,73940988,1478819.76
2026-W29,Work at a Pizza Place,50,0,0,39,0.0,0.0,0.0,0.02,129984775,2599695.5
2026-W29,Natural Disaster Survival,50,0,0,36,0.0,0.0,0.0,0.02,233886413,4677728.26
2026-W29,Piggy,50,10,10,32,20921.2,0.0015,0.0,0.14,548879127,10977582.54
2026-W29,Emergency Response: Liberty County,50,4,18,14,66930.33,0.1742,0.06,0.2,13496806,269936.12
2026-W29,Theme Park Tycoon 2,50,4,5,22,22465.4,0.0116,0.0,0.04,87084267,1741685.34
2026-W29,Deepwoken: Ironsworn,50,0,0,41,0.0,0.0,0.06,0.08,3440596,68811.92
